RowID,OrderID,OrderDate,ShipDate,CustomerID,ProductID,PostalCodeID,ShipModeID,Sales,Quantity,Discount,Profit
5923,US-2015-126977,17/09/2015,23/09/2015,PF-19120,TEC-PH-10000169-1-1,56,4,67.8,4,0,1.356
5924,CA-2016-130288,26/11/2016,30/11/2016,DK-13225,FUR-TA-10002958-2-1,54,3,313.176,2,0.4,-120.0508
5925,CA-2017-146458,19/11/2017,22/11/2017,RB-19435,OFF-AR-10001177-1-1,96,3,22.96,7,0,6.6584
5926,CA-2017-150420,03/06/2017,08/06/2017,GD-14590,TEC-AC-10004975-2-1,625,4,1099.5,10,0,362.835
5927,US-2014-118997,08/04/2014,12/04/2014,RA-19885,FUR-TA-10001086-2-1,186,4,1215.92,8,0,316.1392
5928,CA-2014-114314,11/10/2014,15/10/2014,DB-13555,OFF-LA-10000240-2-1,388,4,7.31,1,0,3.4357
5929,CA-2014-114314,11/10/2014,15/10/2014,DB-13555,FUR-FU-10002107-2-1,388,4,8.92,4,0,3.9248
5930,US-2017-169551,07/07/2017,09/07/2017,RL-19615,FUR-BO-10001519-1-1,80,1,87.21,3,0.5,-45.3492
5931,US-2017-169551,07/07/2017,09/07/2017,RL-19615,OFF-PA-10004100-1-1,80,1,15.552,3,0.2,5.4432
5932,US-2017-169551,07/07/2017,09/07/2017,RL-19615,TEC-PH-10001363-1-1,80,1,683.988,2,0.4,-113.998
5933,US-2017-169551,07/07/2017,09/07/2017,RL-19615,OFF-ST-10004835-1-1,80,1,13.392,3,0.2,1.0044
5934,US-2017-169551,07/07/2017,09/07/2017,RL-19615,TEC-AC-10002018-1-1,80,1,16.776,3,0.2,4.8231
5935,US-2017-169551,07/07/2017,09/07/2017,RL-19615,TEC-AC-10003033-1-1,80,1,527.92,2,0.2,85.787
5936,CA-2016-103107,04/07/2016,04/07/2016,RB-19465,FUR-FU-10000221-3-1,620,2,25.4,5,0,8.636
5937,CA-2016-103107,04/07/2016,04/07/2016,RB-19465,TEC-PH-10001198-3-1,620,2,177.48,3,0.2,19.9665
5938,CA-2016-103107,04/07/2016,04/07/2016,RB-19465,TEC-PH-10002564-3-1,620,2,71.976,3,0.2,8.997
5939,CA-2017-122077,19/05/2017,25/05/2017,JF-15295,TEC-PH-10003811-1-1,401,4,95.992,1,0.2,9.5992
5940,CA-2017-122077,19/05/2017,25/05/2017,JF-15295,OFF-LA-10004178-1-1,401,4,13.216,4,0.2,4.2952
5941,CA-2017-112431,12/10/2017,14/10/2017,RW-19690,TEC-AC-10001465-1-1,520,3,435.84,12,0,130.752
5942,CA-2017-112431,12/10/2017,14/10/2017,RW-19690,OFF-AR-10000940-1-1,520,3,5.88,2,0,1.5876
5943,CA-2016-151092,06/08/2016,13/08/2016,VG-21790,TEC-PH-10001700-1-1,517,4,211.168,4,0.2,18.4772
5944,CA-2014-104178,25/08/2014,29/08/2014,JM-15265,FUR-FU-10000771-2-1,518,4,6.28,1,0,2.6376
5945,CA-2014-104178,25/08/2014,29/08/2014,JM-15265,TEC-AC-10002399-2-1,518,4,95.1,5,0,30.432
5946,CA-2014-104178,25/08/2014,29/08/2014,JM-15265,OFF-PA-10004983-2-1,518,4,25.92,4,0,12.4416
5947,CA-2014-104178,25/08/2014,29/08/2014,JM-15265,OFF-ST-10004258-2-1,518,4,48.84,4,0,13.1868
5948,CA-2015-115924,14/09/2015,18/09/2015,BE-11455,OFF-BI-10004040-3-1,281,3,25.9,5,0,12.691
5949,CA-2017-161046,05/03/2017,05/03/2017,CB-12535,OFF-EN-10003862-2-1,207,2,42.68,4,0,19.6328
5950,CA-2017-161046,05/03/2017,05/03/2017,CB-12535,TEC-AC-10004571-2-1,207,2,299.97,3,0,125.9874
5951,CA-2017-161046,05/03/2017,05/03/2017,CB-12535,OFF-AP-10000891-2-1,207,2,262.24,2,0,78.672
5952,CA-2017-161046,05/03/2017,05/03/2017,CB-12535,OFF-BI-10002026-2-1,207,2,234.36,6,0,112.4928
5953,US-2017-141698,15/04/2017,21/04/2017,SD-20485,OFF-PA-10001826-3-1,424,4,20.736,4,0.2,7.2576
5954,US-2014-105151,30/03/2014,31/03/2014,SG-20890,OFF-AR-10001231-2-1,53,1,10.5,5,0,2.94
5955,CA-2014-155796,11/11/2014,15/11/2014,TS-21430,FUR-FU-10000409-2-1,84,3,23.968,2,0.2,7.7896
5956,CA-2014-155796,11/11/2014,15/11/2014,TS-21430,FUR-BO-10002545-2-1,84,3,521.96,4,0.5,-250.5408
5957,CA-2016-127138,12/03/2016,15/03/2016,DK-13225,OFF-ST-10002756-2-1,577,3,676.55,5,0,6.7655
5958,CA-2016-127138,12/03/2016,15/03/2016,DK-13225,OFF-AP-10003842-2-1,577,3,154.9,5,0,40.274
5959,CA-2016-127138,12/03/2016,15/03/2016,DK-13225,OFF-EN-10004459-2-1,577,3,30.56,4,0,14.9744
5960,CA-2016-127138,12/03/2016,15/03/2016,DK-13225,FUR-CH-10003746-2-1,577,3,770.352,3,0.2,77.0352
5961,CA-2017-150602,09/02/2017,14/02/2017,ML-17395,FUR-FU-10003142-2-1,519,3,21.12,4,0,6.5472
5962,CA-2014-140732,11/11/2014,13/11/2014,MA-17560,TEC-PH-10001425-3-1,515,3,575.928,9,0.2,57.5928
5963,CA-2014-140732,11/11/2014,13/11/2014,MA-17560,OFF-AP-10001626-3-1,515,3,7.78,2,0,2.0228
5964,CA-2014-140732,11/11/2014,13/11/2014,MA-17560,OFF-PA-10003625-3-1,515,3,123.92,4,0,55.764
5965,CA-2017-119011,20/08/2017,25/08/2017,LR-17035,OFF-SU-10004768-2-1,577,4,17.22,3,0,5.166
5966,CA-2017-119011,20/08/2017,25/08/2017,LR-17035,OFF-ST-10000777-2-1,577,4,226.56,6,0,63.4368
5967,CA-2017-119011,20/08/2017,25/08/2017,LR-17035,TEC-PH-10003171-2-1,577,4,107.88,3,0.2,10.788
5968,CA-2016-166912,15/01/2016,17/01/2016,BE-11335,OFF-PA-10001033-3-1,53,1,81.98,2,0,40.1702
5969,CA-2014-141726,20/07/2014,22/07/2014,CC-12145,OFF-PA-10000418-1-1,543,1,104.85,1,0,50.328
5970,CA-2014-141726,20/07/2014,22/07/2014,CC-12145,OFF-BI-10001982-1-1,543,1,8.704,2,0.2,3.1552
5971,CA-2014-141726,20/07/2014,22/07/2014,CC-12145,OFF-PA-10002230-1-1,543,1,19.92,4,0,9.7608
5972,CA-2014-141726,20/07/2014,22/07/2014,CC-12145,FUR-FU-10003577-1-1,543,1,43.02,3,0,15.4872
5973,CA-2017-115105,06/02/2017,11/02/2017,BD-11770,FUR-BO-10001811-1-1,55,4,240.784,1,0.2,30.098
5974,CA-2015-143980,25/12/2015,29/12/2015,JK-15640,OFF-AP-10003779-3-1,54,4,414.96,2,0,124.488
5975,CA-2016-135636,08/10/2016,13/10/2016,DB-13615,OFF-ST-10000676-1-1,123,4,387.72,5,0.2,-67.851
5976,CA-2017-102155,13/07/2017,17/07/2017,RR-19525,OFF-ST-10001496-2-1,369,4,360.38,2,0,93.6988
5977,CA-2017-102155,13/07/2017,17/07/2017,RR-19525,OFF-PA-10003673-2-1,369,4,13.56,2,0,6.2376
5978,CA-2017-116953,24/04/2017,25/04/2017,SV-20935,TEC-PH-10004614-1-1,491,1,552,10,0.2,34.5
5979,CA-2014-117765,07/09/2014,13/09/2014,RB-19465,FUR-TA-10001039-3-1,396,4,429.9,5,0,111.774
5980,CA-2014-117765,07/09/2014,13/09/2014,RB-19465,OFF-BI-10000474-3-1,396,4,32.06,2,0,15.3888
5981,CA-2014-117765,07/09/2014,13/09/2014,RB-19465,FUR-CH-10004698-3-1,396,4,161.96,2,0,45.3488
5982,CA-2014-117765,07/09/2014,13/09/2014,RB-19465,OFF-ST-10003327-3-1,396,4,19.86,2,0,5.7594
5983,CA-2016-114895,21/11/2016,28/11/2016,MV-18190,OFF-PA-10000232-1-1,56,4,12.96,2,0,6.3504
5984,CA-2017-112984,16/09/2017,18/09/2017,EH-14185,OFF-PA-10003657-1-1,83,3,20.544,6,0.2,6.42
5985,CA-2016-163776,19/07/2016,25/07/2016,JS-16030,FUR-FU-10001185-1-1,209,4,185.58,6,0,76.0878
5986,CA-2016-163776,19/07/2016,25/07/2016,JS-16030,OFF-BI-10003007-1-1,209,4,77.56,2,0,35.6776
5987,CA-2016-163776,19/07/2016,25/07/2016,JS-16030,OFF-ST-10002485-1-1,209,4,87.92,4,0,0.8792
5988,CA-2016-163776,19/07/2016,25/07/2016,JS-16030,OFF-PA-10001033-1-1,209,4,245.94,6,0,120.5106
5989,CA-2016-163776,19/07/2016,25/07/2016,JS-16030,OFF-BI-10000404-1-1,209,4,8.6,1,0,4.042
5990,CA-2016-163776,19/07/2016,25/07/2016,JS-16030,FUR-BO-10003546-1-1,209,4,504.9,5,0,126.225
5991,US-2017-163300,15/09/2017,21/09/2017,ES-14020,OFF-BI-10004390-1-1,520,4,2357.488,7,0.2,884.058
5992,US-2017-163300,15/09/2017,21/09/2017,ES-14020,TEC-PH-10001700-1-1,520,4,369.544,7,0.2,32.3351
5993,US-2017-163300,15/09/2017,21/09/2017,ES-14020,FUR-CH-10003396-1-1,520,4,184.752,3,0.2,-20.7846
5994,CA-2016-162187,11/12/2016,11/12/2016,NS-18640,OFF-ST-10001558-2-1,223,2,64.96,5,0.2,-4.06
5995,CA-2016-162187,11/12/2016,11/12/2016,NS-18640,OFF-SU-10004782-2-1,223,2,13.52,2,0.2,1.69
5996,CA-2016-162187,11/12/2016,11/12/2016,NS-18640,FUR-CH-10003298-2-1,223,2,458.43,5,0.3,-137.529
5997,CA-2016-162187,11/12/2016,11/12/2016,NS-18640,OFF-AP-10000576-2-1,223,2,387.136,4,0.2,24.196
5998,CA-2016-162187,11/12/2016,11/12/2016,NS-18640,FUR-TA-10003008-2-1,223,2,328.59,3,0.4,-147.8655
5999,US-2014-112991,10/12/2014,14/12/2014,SH-19975,FUR-CH-10001708-2-1,477,4,338.352,3,0.2,4.2294
6000,US-2014-112991,10/12/2014,14/12/2014,SH-19975,OFF-PA-10000019-2-1,477,4,25.92,4,0,12.4416
6001,US-2014-112991,10/12/2014,14/12/2014,SH-19975,OFF-PA-10002222-2-1,477,4,91.36,4,0,42.0256
6002,CA-2014-124079,13/12/2014,17/12/2014,RF-19345,FUR-FU-10002553-2-1,490,4,87.96,3,0.2,7.6965
6003,CA-2014-124079,13/12/2014,17/12/2014,RF-19345,OFF-BI-10002103-2-1,490,4,5.214,2,0.7,-4.1712
6004,US-2017-146878,21/09/2017,27/09/2017,DL-12865,OFF-BI-10002794-1-1,167,4,12.294,1,0.7,-8.6058
6005,CA-2017-107244,07/09/2017,11/09/2017,AG-10390,FUR-FU-10002597-1-1,515,4,19.76,4,0,8.2992
6006,CA-2015-100657,02/11/2015,07/11/2015,SW-20245,FUR-CH-10003535-1-1,65,4,109.764,2,0.1,8.5372
6007,CA-2017-129581,11/12/2017,18/12/2017,KN-16390,TEC-PH-10001527-2-1,14,4,128.85,3,0,3.8655
6008,CA-2017-129028,01/04/2017,03/04/2017,GB-14530,FUR-FU-10004006-2-1,133,1,127.95,3,0,21.7515
6009,CA-2015-135580,30/12/2015,03/01/2016,CL-12565,OFF-PA-10000595-1-1,520,4,68.52,3,0,31.5192
6010,CA-2015-135580,30/12/2015,03/01/2016,CL-12565,OFF-ST-10000798-1-1,520,4,74.94,3,0,14.2386
6011,CA-2015-135580,30/12/2015,03/01/2016,CL-12565,TEC-MA-10004002-1-1,520,4,2548.56,6,0.2,286.713
6012,CA-2015-135580,30/12/2015,03/01/2016,CL-12565,OFF-EN-10003296-1-1,520,4,271.44,3,0,122.148
6013,CA-2015-135580,30/12/2015,03/01/2016,CL-12565,TEC-PH-10004345-1-1,520,4,287.88,3,0.2,35.985
6014,CA-2016-159016,10/03/2016,11/03/2016,KF-16285,OFF-PA-10004405-3-1,516,1,14.9,5,0,7.152
6015,CA-2016-159016,10/03/2016,11/03/2016,KF-16285,TEC-PH-10002885-3-1,516,1,4158.912,8,0.2,363.9048
6016,CA-2014-102652,06/04/2014,12/04/2014,AY-10555,FUR-FU-10000747-2-1,520,4,91.96,2,0,15.6332
6017,CA-2014-102652,06/04/2014,12/04/2014,AY-10555,FUR-FU-10001918-2-1,520,4,33.11,7,0,12.9129
6018,CA-2014-102652,06/04/2014,12/04/2014,AY-10555,OFF-PA-10003309-2-1,520,4,19.44,3,0,9.3312
6019,CA-2014-102652,06/04/2014,12/04/2014,AY-10555,OFF-PA-10001977-2-1,520,4,55.48,1,0,26.6304
6020,CA-2014-152422,05/10/2014,10/10/2014,BD-11635,OFF-AP-10002892-1-1,223,3,91.92,5,0.2,11.49
6021,US-2016-156692,13/08/2016,13/08/2016,HG-15025,OFF-AP-10002222-1-1,377,2,17.34,2,0,4.6818
6022,US-2016-156692,13/08/2016,13/08/2016,HG-15025,TEC-AC-10000158-1-1,377,2,71.98,2,0,15.1158
6023,CA-2014-130869,17/11/2014,21/11/2014,CB-12025,OFF-EN-10002600-1-1,409,4,7.08,3,0.2,2.478
6024,US-2017-128832,24/04/2017,27/04/2017,LS-16945,TEC-AC-10004855-2-1,17,1,69.98,2,0,4.8986
6025,CA-2017-139717,24/08/2017,26/08/2017,DM-13015,OFF-AP-10000938-1-1,222,3,646.272,8,0.2,64.6272
6026,CA-2017-139717,24/08/2017,26/08/2017,DM-13015,OFF-PA-10002195-1-1,222,3,10.368,2,0.2,3.7584
6027,CA-2017-136007,23/02/2017,02/03/2017,AC-10615,OFF-FA-10002701-2-1,622,4,8.4,5,0,0.336
6028,CA-2017-136007,23/02/2017,02/03/2017,AC-10615,TEC-PH-10003589-2-1,622,4,71.96,5,0.2,25.186
6029,CA-2016-157364,19/11/2016,21/11/2016,LT-17110,OFF-AR-10003752-1-1,126,1,18.48,2,0.2,6.006
6030,US-2016-112970,14/11/2016,15/11/2016,TB-21250,OFF-AR-10003829-1-1,520,1,9.84,3,0,2.8536
6031,US-2017-152492,06/07/2017,06/07/2017,AH-10585,FUR-CH-10000155-1-1,167,2,239.24,1,0.2,23.924
6032,CA-2016-101168,25/12/2016,01/01/2017,SS-20140,FUR-FU-10003142-2-1,19,4,21.12,4,0,6.5472
6033,CA-2017-104010,23/04/2017,25/04/2017,TD-20995,OFF-SU-10001218-1-1,54,1,54.9,5,0,15.372
6034,CA-2015-130253,14/12/2015,18/12/2015,PP-18955,FUR-FU-10002963-3-1,518,4,15.24,3,0,5.1816
6035,US-2015-155369,19/04/2015,25/04/2015,PG-18820,OFF-AP-10002578-1-1,399,4,19.568,2,0.8,-52.8336
6036,US-2015-155369,19/04/2015,25/04/2015,PG-18820,OFF-BI-10003925-1-1,399,4,310.392,4,0.8,-512.1468
6037,CA-2016-131205,04/09/2016,08/09/2016,AA-10645,FUR-FU-10003347-1-1,212,4,42.6,3,0,16.614
6038,CA-2016-131205,04/09/2016,08/09/2016,AA-10645,OFF-BI-10000315-1-1,212,4,113.94,6,0,54.6912
6039,CA-2016-131205,04/09/2016,08/09/2016,AA-10645,OFF-ST-10002583-1-1,212,4,129.92,4,0,5.1968
6040,CA-2016-131205,04/09/2016,08/09/2016,AA-10645,OFF-AR-10003469-1-1,212,4,5.28,3,0,2.5344
6041,CA-2017-122364,24/09/2017,29/09/2017,FA-14230,TEC-PH-10001817-2-1,516,4,859.2,3,0.2,75.18
6042,CA-2017-122364,24/09/2017,29/09/2017,FA-14230,TEC-MA-10001031-2-1,516,4,506.28,3,0.2,177.198
6043,CA-2016-117912,04/02/2016,08/02/2016,TB-21520,FUR-FU-10002088-1-1,500,4,14.368,2,0.2,3.9512
6044,CA-2017-145702,19/05/2017,24/05/2017,AH-10075,FUR-CH-10001482-2-1,202,3,314.352,3,0.2,-35.3646
6045,CA-2017-145702,19/05/2017,24/05/2017,AH-10075,OFF-PA-10001526-2-1,202,3,27.888,7,0.2,10.1094
6046,CA-2015-113215,03/09/2015,08/09/2015,CP-12085,FUR-FU-10002937-2-1,501,4,238.152,3,0.2,89.307
6047,CA-2016-154662,09/06/2016,16/06/2016,BF-11215,FUR-TA-10001771-3-1,310,4,692.94,3,0,173.235
6048,CA-2015-105571,07/11/2015,11/11/2015,CP-12340,OFF-BI-10003305-2-1,167,4,16.146,9,0.7,-12.9168
6049,CA-2015-105571,07/11/2015,11/11/2015,CP-12340,OFF-BI-10001359-2-1,167,4,1345.485,5,0.7,-1031.5385
6050,CA-2016-152765,15/06/2016,18/06/2016,LS-17245,OFF-PA-10000483-1-1,423,1,173.488,7,0.2,54.215
6051,CA-2015-153878,25/04/2015,30/04/2015,TS-21655,OFF-AR-10000658-1-1,293,4,57.75,5,0,16.17
6052,CA-2015-153878,25/04/2015,30/04/2015,TS-21655,OFF-AP-10001205-1-1,293,4,272.4,5,0,76.272
6053,CA-2016-124016,23/09/2016,26/09/2016,JS-15940,OFF-PA-10002586-3-1,222,3,11.952,3,0.2,4.0338
6054,CA-2016-124016,23/09/2016,26/09/2016,JS-15940,FUR-FU-10004963-3-1,222,3,28,4,0.2,7.7
6055,CA-2016-124016,23/09/2016,26/09/2016,JS-15940,OFF-BI-10002071-3-1,222,3,12.201,7,0.7,-9.7608
6056,CA-2016-113551,18/08/2016,20/08/2016,NF-18385,OFF-BI-10001617-1-1,446,1,2.068,1,0.8,-3.4122
6057,CA-2016-113551,18/08/2016,20/08/2016,NF-18385,OFF-PA-10004665-1-1,446,1,83.84,8,0.2,30.392
6058,CA-2014-107524,02/03/2014,08/03/2014,KN-16705,OFF-EN-10001990-3-1,53,4,11.36,2,0,5.3392
6059,CA-2014-107524,02/03/2014,08/03/2014,KN-16705,OFF-PA-10000587-3-1,53,4,36.4,5,0,17.472
6060,CA-2014-138072,30/12/2014,03/01/2015,GA-14725,TEC-AC-10004859-1-1,80,4,27.968,2,0.2,6.992
6061,CA-2015-134201,10/04/2015,16/04/2015,EH-14125,OFF-ST-10001476-3-1,72,4,142.04,4,0,38.3508
6062,CA-2015-134201,10/04/2015,16/04/2015,EH-14125,OFF-AR-10002804-3-1,72,4,14.67,3,0,6.0147
6063,CA-2015-111780,25/12/2015,30/12/2015,RA-19285,TEC-CO-10004202-1-1,541,3,1199.96,5,0.2,224.9925
6064,CA-2015-111780,25/12/2015,30/12/2015,RA-19285,OFF-PA-10001307-1-1,541,3,12.6,3,0,6.174
6065,CA-2015-111780,25/12/2015,30/12/2015,RA-19285,OFF-PA-10001667-1-1,541,3,17.94,3,0,8.073
6066,CA-2015-119942,05/04/2015,07/04/2015,TT-21070,OFF-LA-10001569-1-1,80,1,23.904,6,0.2,7.7688
6067,CA-2015-151547,17/01/2015,23/01/2015,AH-10465,OFF-SU-10000898-1-1,204,4,88.96,8,0.2,10.008
6068,CA-2017-166695,20/05/2017,24/05/2017,CC-12430,FUR-CH-10000225-3-1,527,4,518.272,8,0.2,-97.176
6069,CA-2017-166695,20/05/2017,24/05/2017,CC-12430,FUR-FU-10002191-3-1,527,4,6.98,1,0,3.3504
6070,CA-2017-166695,20/05/2017,24/05/2017,CC-12430,TEC-MA-10003176-3-1,527,4,343.2,1,0.2,38.61
6071,CA-2017-167542,13/08/2017,20/08/2017,KD-16495,OFF-LA-10004093-2-1,80,4,17.544,3,0.2,5.9211
6072,CA-2015-120901,31/12/2015,04/01/2016,BG-11035,OFF-ST-10000025-1-1,451,4,152.688,2,0.2,-26.7204
6073,CA-2015-120901,31/12/2015,04/01/2016,BG-11035,OFF-FA-10001561-1-1,451,4,3.488,2,0.2,0.5668
6074,CA-2015-120901,31/12/2015,04/01/2016,BG-11035,OFF-SU-10001225-1-1,451,4,5.888,2,0.2,-1.3248
6075,CA-2017-121398,25/12/2017,29/12/2017,FH-14365,OFF-BI-10001718-2-1,516,4,153.552,3,0.2,51.8238
6076,CA-2017-121398,25/12/2017,29/12/2017,FH-14365,OFF-ST-10002756-2-1,516,4,270.62,2,0,2.7062
6077,CA-2016-151561,01/09/2016,07/09/2016,PG-18820,TEC-AC-10001432-1-1,54,4,468.9,6,0,206.316
6078,CA-2016-151561,01/09/2016,07/09/2016,PG-18820,TEC-AC-10003399-1-1,54,4,72.48,2,0,30.4416
6079,CA-2016-151561,01/09/2016,07/09/2016,PG-18820,OFF-SU-10001574-1-1,54,4,10.95,3,0,3.285
6080,CA-2016-151561,01/09/2016,07/09/2016,PG-18820,FUR-FU-10004864-1-1,54,4,191.82,3,0,61.3824
6081,CA-2017-154676,05/08/2017,08/08/2017,NZ-18565,OFF-ST-10001172-3-1,425,1,151.056,9,0.2,7.5528
6082,US-2014-165589,18/02/2014,18/02/2014,TB-21595,FUR-FU-10002396-1-1,453,2,25.16,5,0.6,-11.322
6083,US-2016-132577,22/11/2016,27/11/2016,JE-15475,OFF-BI-10004040-1-1,426,4,6.216,6,0.8,-9.6348
6084,US-2016-132577,22/11/2016,27/11/2016,JE-15475,OFF-AR-10003481-1-1,426,4,23.616,9,0.2,2.6568
6085,US-2016-132577,22/11/2016,27/11/2016,JE-15475,TEC-AC-10000387-1-1,426,4,24.032,2,0.2,-0.6008
6086,US-2016-132577,22/11/2016,27/11/2016,JE-15475,OFF-LA-10000262-1-1,426,4,2.088,1,0.2,0.6786
6087,US-2016-132577,22/11/2016,27/11/2016,JE-15475,OFF-BI-10003196-1-1,426,4,4.488,6,0.8,-6.732
6088,CA-2015-114048,14/12/2015,18/12/2015,EH-13945,FUR-FU-10004351-1-1,556,4,29.22,3,0,12.8568
6089,CA-2015-137281,13/06/2015,17/06/2015,BF-10975,OFF-PA-10001870-2-1,136,4,6.48,1,0,3.1104
6090,US-2017-162068,28/12/2017,31/12/2017,PC-18745,OFF-BI-10002813-2-1,469,3,1.188,2,0.7,-0.99
6091,CA-2017-100111,20/09/2017,26/09/2017,SV-20365,FUR-CH-10003846-1-1,56,4,272.646,3,0.1,18.1764
6092,CA-2017-100111,20/09/2017,26/09/2017,SV-20365,TEC-AC-10002647-1-1,56,4,212.8,2,0,95.76
6093,CA-2017-100111,20/09/2017,26/09/2017,SV-20365,OFF-PA-10000807-1-1,56,4,38.52,9,0,18.1044
6094,CA-2017-100111,20/09/2017,26/09/2017,SV-20365,TEC-AC-10001465-1-1,56,4,72.64,2,0,21.792
6095,CA-2017-100111,20/09/2017,26/09/2017,SV-20365,OFF-ST-10000615-1-1,56,4,45.4,4,0,12.712
6096,CA-2017-100111,20/09/2017,26/09/2017,SV-20365,OFF-PA-10002713-1-1,56,4,13.76,2,0,6.3296
6097,CA-2017-100111,20/09/2017,26/09/2017,SV-20365,FUR-CH-10003061-1-1,56,4,80.991,1,0.1,8.0991
6098,CA-2017-100111,20/09/2017,26/09/2017,SV-20365,OFF-BI-10000343-1-1,56,4,11.784,3,0.2,3.9771
6099,CA-2017-100111,20/09/2017,26/09/2017,SV-20365,OFF-FA-10000304-1-1,56,4,4.36,2,0,1.7876
6100,CA-2017-100111,20/09/2017,26/09/2017,SV-20365,FUR-CH-10004086-1-1,56,4,2888.127,11,0.1,609.7157
6101,CA-2017-100111,20/09/2017,26/09/2017,SV-20365,TEC-PH-10002885-1-1,56,4,1299.66,2,0,350.9082
6102,CA-2017-100111,20/09/2017,26/09/2017,SV-20365,FUR-CH-10001215-1-1,56,4,2254.41,5,0.1,375.735
6103,CA-2017-100111,20/09/2017,26/09/2017,SV-20365,TEC-PH-10000215-1-1,56,4,104.85,3,0,28.3095
6104,CA-2017-100111,20/09/2017,26/09/2017,SV-20365,TEC-AC-10001998-1-1,56,4,59.97,3,0,20.3898
6105,US-2017-132381,22/08/2017,24/08/2017,Dp-13240,FUR-TA-10002356-3-1,83,1,314.532,2,0.4,-83.8752
6106,CA-2015-147011,18/06/2015,22/06/2015,HR-14830,OFF-AR-10002399-2-1,169,4,13.632,4,0.2,3.5784
6107,CA-2014-120852,20/12/2014,25/12/2014,WB-21850,OFF-AP-10001563-1-1,404,4,19.432,2,0.8,-49.5516
6108,CA-2014-120852,20/12/2014,25/12/2014,WB-21850,TEC-AC-10004510-1-1,404,4,65.44,5,0.2,-8.18
6109,CA-2016-150007,11/09/2016,16/09/2016,AS-10090,OFF-LA-10001982-1-1,349,4,6,2,0.2,2.1
6110,CA-2016-150007,11/09/2016,16/09/2016,AS-10090,OFF-BI-10004141-1-1,349,4,1.908,3,0.8,-3.2436
6111,CA-2016-124590,12/11/2016,16/11/2016,SP-20920,FUR-CH-10004495-1-1,232,4,1474.802,7,0.3,-21.0686
6112,CA-2016-124590,12/11/2016,16/11/2016,SP-20920,OFF-AP-10002311-1-1,232,4,110.096,2,0.2,33.0288
6113,CA-2016-124590,12/11/2016,16/11/2016,SP-20920,OFF-FA-10000585-1-1,232,4,16.752,6,0.2,5.4444
6114,CA-2016-124590,12/11/2016,16/11/2016,SP-20920,FUR-CH-10000454-1-1,232,4,1537.074,9,0.3,0
6115,CA-2016-124590,12/11/2016,16/11/2016,SP-20920,FUR-CH-10003746-1-1,232,4,449.372,2,0.3,-12.8392
6116,CA-2016-133802,14/03/2016,20/03/2016,SP-20650,OFF-BI-10003291-2-1,575,4,41.904,6,0.2,14.1426
6117,US-2016-113677,13/11/2016,19/11/2016,CM-12655,TEC-PH-10002114-3-1,54,4,2279.96,4,0,592.7896
6118,US-2016-113677,13/11/2016,19/11/2016,CM-12655,OFF-LA-10001569-3-1,54,4,14.94,3,0,6.8724
6119,CA-2017-143378,19/09/2017,25/09/2017,JR-16210,TEC-PH-10001425-2-1,610,4,191.976,3,0.2,19.1976
6120,CA-2017-143378,19/09/2017,25/09/2017,JR-16210,OFF-AR-10001915-2-1,610,4,23.832,3,0.2,6.5538
6121,CA-2017-143378,19/09/2017,25/09/2017,JR-16210,FUR-FU-10004864-2-1,610,4,409.216,8,0.2,61.3824
6122,CA-2017-143378,19/09/2017,25/09/2017,JR-16210,FUR-BO-10001972-2-1,610,4,72.588,2,0.7,-128.2388
6123,CA-2017-152660,04/12/2017,09/12/2017,CB-12415,OFF-ST-10000532-1-1,347,4,61.568,2,0.2,4.6176
6124,CA-2015-142139,31/08/2015,05/09/2015,SD-20485,OFF-PA-10003883-3-1,415,4,20.96,4,0.2,6.812
6125,CA-2017-145772,03/06/2017,07/06/2017,SS-20140,TEC-AC-10003038-2-1,518,4,44.75,5,0,8.5025
6126,CA-2017-145772,03/06/2017,07/06/2017,SS-20140,OFF-PA-10001593-2-1,518,4,11.96,2,0,5.382
6127,CA-2017-145772,03/06/2017,07/06/2017,SS-20140,OFF-BI-10002049-2-1,518,4,3.912,1,0.2,1.2714
6128,CA-2016-124100,31/03/2016,06/04/2016,EH-13990,FUR-CH-10003817-1-1,53,4,327.996,6,0.1,54.666
6129,US-2014-158400,25/10/2014,28/10/2014,AH-10030,OFF-BI-10002353-2-1,577,1,49.408,4,0.2,18.528
6130,CA-2017-162033,26/03/2017,02/04/2017,EM-14200,TEC-AC-10003116-3-1,105,4,53.25,3,0,20.7675
6131,CA-2017-162033,26/03/2017,02/04/2017,EM-14200,OFF-FA-10003021-3-1,105,4,3.76,2,0,1.316
6132,CA-2014-163447,27/12/2014,31/12/2014,TB-21190,FUR-CH-10004477-3-1,54,4,767.214,14,0.1,161.9674
6133,CA-2017-145737,15/09/2017,20/09/2017,AB-10165,OFF-PA-10001033-1-1,195,4,163.96,5,0.2,59.4355
6134,CA-2016-148096,16/08/2016,19/08/2016,AO-10810,FUR-TA-10004152-2-1,519,1,161.28,2,0.2,12.096
6135,CA-2016-146766,04/11/2016,04/11/2016,TT-21220,OFF-AR-10002135-1-1,536,2,192.8,4,0,55.912
6136,CA-2015-105613,18/10/2015,22/10/2015,KN-16705,TEC-AC-10000521-3-1,444,4,27.696,3,0.2,3.462
6137,CA-2015-105613,18/10/2015,22/10/2015,KN-16705,OFF-AP-10000026-3-1,444,4,73.164,6,0.8,-186.5682
